Notikuma identifikators;TL kārtas numurs notikumā;TL veids;Marka;Modelis;Izlaiduma gads;Personas kārtas numurs notikumā;Statuss;Vecums (uz notikuma brīdi);Dzimums;Reibums;Miesas bojājumi
220629723;1;Nedefinēts;;;;1;Vadītājs;;V;Nē;bez miesas bojājumiem
220629799;1;Kravas;VW;TRANSPORTER;2006;1;Vadītājs;29;V;Nē;bez miesas bojājumiem
220629957;1;Kravas;OPEL;COMBO VAN;2016;2;Vadītājs;24;V;Nē;bez miesas bojājumiem
220629957;2;Vieglā;AUDI;A4;2007;1;Vadītājs;38;V;Nē;bez miesas bojājumiem
220629961;1;Vieglā;VW;SHARAN;2003;1;Vadītājs;57;V;Nē;bez miesas bojājumiem
220629961;2;Velosipēds;;;;2;Velosipēda vadītājs;23;S;Nē;viegli miesas bojājumi
220629988;1;Vieglā;ŠKODA;FABIA;2007;2;Vadītājs;53;V;Nē;bez miesas bojājumiem
220629988;2;Vieglā;AUDI;A3 SPORTBACK;2014;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220630013;1;Vieglā;BMW;530;2001;1;Vadītājs;;V;Nē;bez miesas bojājumiem
220630170;1;Vieglā;MAZDA;121;1993;1;Vadītājs;60;V;Nē;bez miesas bojājumiem
220630457;1;Vieglā;TOYOTA;COROLLA;2002;2;Vadītājs;30;S;Nē;bez miesas bojājumiem
220630457;2;Vieglā;VW;GOLF;2004;1;Vadītājs;36;S;Nē;bez miesas bojājumiem
220630552;1;Vieglā;VW;PASSAT;2006;1;Vadītājs;53;V;Nē;bez miesas bojājumiem
220630670;1;Kvadracikls;CFMOTO;CFORCE450L;2018;1;Vadītājs;36;S;Nē;bez miesas bojājumiem
220630670;1;Kvadracikls;CFMOTO;CFORCE450L;2018;2;Pasažieris;2;V;Nē;viegli miesas bojājumi
220630670;1;Kvadracikls;CFMOTO;CFORCE450L;2018;3;Pasažieris;6;S;Nē;smagi miesas bojājumi
220630689;1;Vieglā;NISSAN;PRIMERA;2003;1;Vadītājs;76;V;Nē;bez miesas bojājumiem
220630689;1;Vieglā;NISSAN;PRIMERA;2003;3;Pasažieris;78;S;Nē;viegli miesas bojājumi
220630689;2;Kravas;RENAULT;MASTER;2015;2;Vadītājs;25;V;Nē;bez miesas bojājumiem
220630738;1;Vieglā;VW;PASSAT;2006;1;Vadītājs;36;S;Nē;bez miesas bojājumiem
220630738;2;Vieglā;DACIA;SANDERO;2019;2;Vadītājs;48;V;Nē;bez miesas bojājumiem
220630848;1;Vieglā;BMW;320;2007;3;Vadītājs;27;S;Nē;bez miesas bojājumiem
220630848;2;Vieglā;BMW;X3;2004;1;Vadītājs;37;V;Nē;bez miesas bojājumiem
220630848;3;Piekabe;FARO;MAGICUS;2019;4;;;;Nē;
220630848;4;Vieglā;VW;TIGUAN;2020;2;Vadītājs;35;S;Nē;bez miesas bojājumiem
220630863;1;Vieglā;MERCEDES BENZ;GLC 220 D 4MATIC;2018;1;Vadītājs;38;S;Nē;bez miesas bojājumiem
220630918;1;Vieglā;OPEL;INSIGNIA SPORTS TOUR;2014;1;Vadītājs;40;V;Nē;bez miesas bojājumiem
220630918;2;Nedefinēts;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220630990;1;Vieglā;MERCEDES BENZ;C200;2003;3;Vadītājs;32;V;Nē;bez miesas bojājumiem
220630990;2;Vieglā;VW;PASSAT VARIANT;2007;1;Vadītājs;76;V;Nē;bez miesas bojājumiem
220630990;3;Vieglā;AUDI;A6;2005;2;Vadītājs;37;V;Nē;bez miesas bojājumiem
220631143;1;Vieglā;VOLVO;S80;2001;1;Vadītājs;20;V;Nē;bez miesas bojājumiem
220631143;2;Vieglā;JEEP;GRAND CHEROKEE;2008;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220631246;1;Vieglā;BMW;X5;2009;1;Vadītājs;33;S;Nē;bez miesas bojājumiem
220631246;2;Motocikls;YAMAHA;X-MAX 125;2020;2;Vadītājs;16;V;Nē;bez miesas bojājumiem
220631295;1;Vieglā;VW;TIGUAN;2009;1;Vadītājs;43;S;Nē;bez miesas bojājumiem
220631295;2;Vieglā;BMW;735;2002;2;Vadītājs;29;V;Nē;bez miesas bojājumiem
220631418;1;Vieglā;BMW;X6 XDRIVE30D;2017;1;Vadītājs;43;S;Nē;bez miesas bojājumiem
220631453;1;Kravas;RENAULT;KERAX;2009;1;Vadītājs;29;V;Nē;bez miesas bojājumiem
220631470;1;Vieglā;TOYOTA;COROLLA VERSO;2006;3;Pasažieris;31;S;Nē;bez miesas bojājumiem
220631470;1;Vieglā;TOYOTA;COROLLA VERSO;2006;1;Vadītājs;54;S;Nē;bez miesas bojājumiem
220631470;2;Vieglā;FORD;FOCUS;2007;2;Vadītājs;37;S;Nē;bez miesas bojājumiem
220631514;1;Vieglā;PEUGEOT;308;2008;1;Vadītājs;54;V;Nē;bez miesas bojājumiem
220631514;2;Vieglā;DACIA;LOGAN;2014;2;Vadītājs;53;S;Nē;bez miesas bojājumiem
220631517;1;Autobuss;VDL BERKHOF;AMBASSADOR 180;2011;1;Vadītājs;62;V;Nē;bez miesas bojājumiem
220631517;2;Vieglā;TOYOTA;AVENSIS;2018;2;Vadītājs;45;S;Nē;bez miesas bojājumiem
220631517;3;Vieglā;VW;GOLF;2006;3;Vadītājs;31;V;Nē;bez miesas bojājumiem
220631537;1;Vieglā;JEEP;GRAND CHEROKEE;2006;1;Vadītājs;45;S;Nē;bez miesas bojājumiem
220631537;2;Vieglā;VW;PASSAT;2010;2;Vadītājs;34;S;Nē;bez miesas bojājumiem
220631841;1;Vieglā;VW;TOURAN;2004;1;Vadītājs;66;V;Nē;bez miesas bojājumiem
220631841;2;Kravas;MERCEDES BENZ;;2018;2;Vadītājs;41;V;Nē;bez miesas bojājumiem
220631841;3;Piekabe;SCHMITZ;CARGOBULL;2018;2;Citi;41;V;Nē;bez miesas bojājumiem
220631876;1;Vieglā;VW;PASSAT VARIANT;1998;2;Vadītājs;74;V;Nē;bez miesas bojājumiem
220631876;2;Vieglā;HYUNDAI;IX35;2012;1;Vadītājs;72;V;Nē;bez miesas bojājumiem
220631966;1;Nedefinēts;;;;1;Vadītājs;;V;Nē;bez miesas bojājumiem
220631995;1;Vieglā;BMW;525;2004;3;Vadītājs;;V;Nē;bez miesas bojājumiem
220631995;1;Vieglā;BMW;525;2004;1;Īpašnieks;57;S;Nē;bez miesas bojājumiem
220631995;2;Vieglā;MINI;ONE;2003;2;Vadītājs;23;S;Nē;bez miesas bojājumiem
220632107;1;Vieglā;TOYOTA;COROLLA;1998;1;Vadītājs;85;S;Nē;bez miesas bojājumiem
220632107;;;;;;2;Gājējs;16;S;Nē;bez miesas bojājumiem
220632108;1;Puspiekabe;KRAKER;CF200;2009;3;;;;Nē;
220632108;2;Kravas;MERCEDES BENZ;ACTROS;2015;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220632108;3;Vieglā;HYUNDAI;I30;2018;2;Vadītājs;36;V;Nē;bez miesas bojājumiem
220632196;1;Vieglā;MAZDA;626;1999;2;Vadītājs;78;V;Nē;bez miesas bojājumiem
220632196;2;Vieglā;VOLVO;V50;2009;1;Vadītājs;58;V;Nē;bez miesas bojājumiem
220632238;1;Vieglā;AUDI;A4;1994;4;Pasažieris;6;V;Nē;viegli miesas bojājumi
220632238;1;Vieglā;AUDI;A4;1994;1;Vadītājs;27;V;Nē;bez miesas bojājumiem
220632238;1;Vieglā;AUDI;A4;1994;3;Pasažieris;8;V;Nē;viegli miesas bojājumi
220632238;2;Vieglā;JEEP;GRAND CHEROKEE;2011;2;Vadītājs;38;S;Nē;bez miesas bojājumiem
220632245;1;Vieglā;FIAT;500;2019;2;Vadītājs;18;V;Nē;bez miesas bojājumiem
220632245;2;Vieglā;TOYOTA;AVENSIS;2007;1;Vadītājs;40;S;Nē;bez miesas bojājumiem
220632313;1;Vieglā;BMW;X3;2006;2;Vadītājs;63;S;Nē;bez miesas bojājumiem
220632313;1;Vieglā;BMW;X3;2006;1;Pasažieris;44;V;Nē;bez miesas bojājumiem
220632313;2;Velosipēds;;;;3;Velosipēda vadītājs;13;S;Nē;smagi miesas bojājumi
220632316;1;Vieglā;LAND ROVER;FREELANDER 2;2007;4;Vadītājs;35;S;Nē;viegli miesas bojājumi
220632316;1;Vieglā;LAND ROVER;FREELANDER 2;2007;5;Pasažieris;14;S;Nē;bez miesas bojājumiem
220632316;1;Vieglā;LAND ROVER;FREELANDER 2;2007;3;Pasažieris;11;S;Nē;bez miesas bojājumiem
220632316;2;Vieglā;DODGE;JOURNEY;2008;2;Vadītājs;30;S;Nē;bez miesas bojājumiem
220632316;2;Vieglā;DODGE;JOURNEY;2008;1;Pasažieris;32;V;Nē;bez miesas bojājumiem
220632400;1;Vieglā;VW;PASSAT;2006;1;Vadītājs;32;V;Nē;bez miesas bojājumiem
220632400;2;Vieglā;FORD;FIESTA;2004;3;Vadītājs;23;V;Nē;bez miesas bojājumiem
220632400;3;Vieglā;VW;GOLF;2008;2;Vadītājs;19;V;Nē;bez miesas bojājumiem
220632412;1;Vieglā;VW;LT28;1999;1;Vadītājs;52;V;Nē;bez miesas bojājumiem
220632412;2;Vieglā;LAND ROVER;RANGE ROVER SPORT;2013;2;Vadītājs;45;V;Nē;bez miesas bojājumiem
220632429;1;Vieglā;RENAULT;MEGANE SCENIC;2008;1;Vadītājs;50;V;Nē;bez miesas bojājumiem
220632429;2;Vieglā;FORD;TRANSIT CUSTOM;2018;2;Vadītājs;38;V;Nē;bez miesas bojājumiem
220632529;1;Kravas;VW;TRANSPORTER;2004;1;Vadītājs;42;V;Nē;bez miesas bojājumiem
220632623;1;Vieglā;SUBARU;;;2;Pasažieris;62;S;Nē;viegli miesas bojājumi
220632623;1;Vieglā;SUBARU;;;3;Vadītājs;31;S;Nē;viegli miesas bojājumi
220632623;2;Vieglā;OPEL;ASTRA;1998;1;Vadītājs;54;V;Nē;viegli miesas bojājumi
220632712;1;Vieglā;SAAB;9-5;1998;3;Vadītājs;33;S;Nē;bez miesas bojājumiem
220632712;2;Vieglā;VW;TOURAN;2007;2;Vadītājs;38;V;Nē;bez miesas bojājumiem
220632712;3;Vieglā;LAND ROVER;DISCOVERY;2005;1;Vadītājs;57;V;Nē;bez miesas bojājumiem
220632716;1;Vieglā;AUDI;Q7;2015;1;Vadītājs;41;V;Nē;bez miesas bojājumiem
220632807;1;Vieglā;VW;PASSAT;2012;3;Vadītājs;;V;Nē;bez miesas bojājumiem
220632807;2;Vieglā;BMW;316;2005;1;Vadītājs;22;V;Nē;bez miesas bojājumiem
220632807;3;Vieglā;VW;PASSAT;2006;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220632823;1;Autobuss;MERCEDES BENZ;0530G;2006;2;Pasažieris;73;V;Nē;viegli miesas bojājumi
220632823;1;Autobuss;MERCEDES BENZ;0530G;2006;1;Vadītājs;63;V;Nē;bez miesas bojājumiem
220632918;1;Vieglā;TOYOTA;PRIUS PRIME;2017;1;Vadītājs;36;V;Nē;bez miesas bojājumiem
220632931;1;Nedefinēts;;;;1;Vadītājs;;V;Nē;bez miesas bojājumiem
220632937;1;Vieglā;AUDI;A6;2006;3;Vadītājs;;V;Nē;bez miesas bojājumiem
220632937;2;Autobuss;ISUZU;TURQUOISE;2017;2;Pasažieris;66;S;Nē;bez miesas bojājumiem
220632937;2;Autobuss;ISUZU;TURQUOISE;2017;1;Vadītājs;53;V;Nē;bez miesas bojājumiem
220633011;1;Vieglā;BMW;325;2007;2;Vadītājs;24;S;Nē;bez miesas bojājumiem
220633011;2;Vieglā;VW;TOUAREG;2010;1;Vadītājs;53;V;Nē;bez miesas bojājumiem
220633058;1;Vieglā;VOLVO;V50;2007;1;Vadītājs;29;V;Nē;bez miesas bojājumiem
220633151;1;Vieglā;TOYOTA;AVENSIS;2010;1;Vadītājs;48;S;Nē;bez miesas bojājumiem
220633162;1;Vieglā;VW;GOLF VARIANT;2004;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220633162;2;Vieglā;BMW;530;2011;2;Vadītājs;25;S;Nē;bez miesas bojājumiem
220633275;1;Vieglā;RENAULT;TRAFIC;2005;1;Vadītājs;53;V;Nē;bez miesas bojājumiem
220633275;2;Vieglā;NISSAN;NP300 NAVARA;2015;2;Vadītājs;46;V;Nē;bez miesas bojājumiem
220633275;3;Piekabe;TRAILER;;2014;3;;;;Nē;
220633687;1;Kravas;SCANIA;R143;1989;1;Vadītājs;55;V;Nē;bez miesas bojājumiem
220633687;2;Puspiekabe;KRONE;SDP 27;2003;2;;;;Nē;
220633703;1;Vieglā;FORD;TRANSIT;2011;2;Vadītājs;19;V;Nē;bez miesas bojājumiem
220633703;2;Traktortehnika;;;;1;Vadītājs;25;V;Nē;bez miesas bojājumiem
220633745;1;Vieglā;OPEL;ASTRA;2006;2;Vadītājs;37;S;Nē;smagi miesas bojājumi
220633745;2;Vieglā;AUDI;A6 AVANT;1997;1;Vadītājs;29;V;Nē;bez miesas bojājumiem
220633890;1;Vieglā;VW;LUPO;1999;2;Vadītājs;23;V;Nē;bez miesas bojājumiem
220633890;2;Velosipēds;;;;1;Velosipēda vadītājs;42;V;Nē;viegli miesas bojājumi
220633918;1;Velosipēds;;;;2;Velosipēda vadītājs;12;V;Nē;viegli miesas bojājumi
220633918;2;Vieglā;AUDI;A6;1996;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220633925;1;Kravas;VW;CADDY;2011;1;Vadītājs;48;V;Jā;bez miesas bojājumiem
220633958;1;Vieglā;PEUGEOT;307;2003;1;Vadītājs;76;V;Nē;bez miesas bojājumiem
220633958;2;Vieglā;KIA;CEE D;2017;2;Vadītājs;45;V;Nē;bez miesas bojājumiem
220633994;1;Vieglā;VOLVO;V70;2004;1;Vadītājs;42;V;Nē;bez miesas bojājumiem
220633994;2;Vieglā;ŠKODA;SUPERB;2017;2;Vadītājs;24;V;Nē;bez miesas bojājumiem
220634032;1;Vieglā;BMW;530;2003;2;Vadītājs;22;V;Nē;bez miesas bojājumiem
220634032;2;Vieglā;TOYOTA;COROLLA;2017;1;Vadītājs;40;S;Nē;bez miesas bojājumiem
220634119;1;Pārvietošanās līdzeklis ar elektromotoru;;;;2;Citi;18;S;Nē;bez miesas bojājumiem
220634119;;;;;;1;Gājējs;36;S;Nē;viegli miesas bojājumi
220634199;1;Vieglā;CITROEN;C-ELYSEE;2014;1;Vadītājs;44;V;Nē;bez miesas bojājumiem
220634199;2;Velosipēds;;;;2;Velosipēda vadītājs;50;S;Nē;viegli miesas bojājumi
220634222;1;Vieglā;OPEL;AGILA;2000;1;Vadītājs;70;V;Nē;viegli miesas bojājumi
220634222;2;Vieglā;PEUGEOT;307;2007;2;Vadītājs;56;S;Nē;viegli miesas bojājumi
220634364;1;Vieglā;OPEL;VIVARO;2006;1;Vadītājs;43;S;Nē;bez miesas bojājumiem
220634364;2;Velosipēds;;;;2;Velosipēda vadītājs;21;V;Nē;viegli miesas bojājumi
220634374;1;Vieglā;LEXUS;RX300;2004;2;Vadītājs;19;V;Nē;bez miesas bojājumiem
220634374;2;Vieglā;BMW;320;2004;3;Pasažieris;5;S;Nē;viegli miesas bojājumi
220634374;2;Vieglā;BMW;320;2004;1;Vadītājs;26;V;Nē;bez miesas bojājumiem
220634483;1;Kravas;MERCEDES BENZ;VITO 111;2006;1;Vadītājs;22;V;Nē;viegli miesas bojājumi
220634519;1;Vieglā;VW;PASSAT VARIANT;2004;1;Vadītājs;65;V;Nē;bez miesas bojājumiem
220634519;2;Vieglā;AUDI;A4 AVANT;2000;2;Vadītājs;27;S;Nē;bez miesas bojājumiem
220634550;1;Kravas;SCANIA;P 410;2015;1;Vadītājs;37;V;Nē;bez miesas bojājumiem
220634550;2;Piekabe;ZASLAW;D-670A;2015;3;;;;Nē;
220634550;3;Nedefinēts;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220634607;1;Vieglā;VW;GOLF;2008;1;Vadītājs;18;V;Nē;bez miesas bojājumiem
220634679;1;Kravas;MAN;14.220;2004;1;Vadītājs;36;V;Nē;bez miesas bojājumiem
220634682;1;Vieglā;TOYOTA;AVENSIS;2004;1;Vadītājs;22;V;Nē;bez miesas bojājumiem
220635097;1;Vieglā;AUDI;A4 AVANT;2002;2;Vadītājs;34;S;Nē;bez miesas bojājumiem
220635097;2;Vieglā;CITROEN;BERLINGO;2017;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220635202;1;Vieglā;BMW;320;2003;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220635202;2;Vieglā;BMW;530;2007;1;Vadītājs;25;S;Nē;bez miesas bojājumiem
220635211;1;Velosipēds;;;;1;Velosipēda vadītājs;40;V;Nē;viegli miesas bojājumi
220635218;1;Vieglā;CHEVROLET;LACETTI;2008;1;Vadītājs;88;V;Nē;bez miesas bojājumiem
220635218;2;Velosipēds;;;;2;Velosipēda vadītājs;;V;Nē;bez miesas bojājumiem
220635233;1;Vieglā;VOLVO;XC60;2018;1;Vadītājs;41;S;Nē;bez miesas bojājumiem
220635276;1;Vieglā;FORD;FOCUS;2015;1;Vadītājs;43;V;Nē;bez miesas bojājumiem
220635315;1;Vieglā;VOLVO;V50;2004;1;Vadītājs;24;S;Nē;bez miesas bojājumiem
220635315;2;Vieglā;CITROEN;C2;2005;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220635325;1;Kravas;MERCEDES BENZ;ACTROS;2014;1;Vadītājs;61;V;Nē;bez miesas bojājumiem
220635325;2;Puspiekabe;KOGEL;SN 24;2019;2;;;;Nē;
220635337;1;Vieglā;VW;GOLF SPORTSVAN;2015;1;Vadītājs;35;S;Nē;bez miesas bojājumiem
220635337;2;Vieglā;TOYOTA;AURIS;2015;2;Vadītājs;31;S;Nē;bez miesas bojājumiem
220635356;1;Vieglā;DACIA;LODGY;2018;1;Vadītājs;41;S;Nē;bez miesas bojājumiem
220635443;1;Traktortehnika;;;;1;Vadītājs;60;V;Nē;bez miesas bojājumiem
220635467;1;Vieglā;VW;TOURAN;2010;1;Vadītājs;58;V;Nē;bez miesas bojājumiem
220635467;;;;;;2;Gājējs;12;S;Nē;viegli miesas bojājumi
220635467;;;;;;3;Gājējs;7;V;Nē;viegli miesas bojājumi
220635537;1;Vieglā;TOYOTA;RAV4;2008;2;Vadītājs;31;S;Nē;bez miesas bojājumiem
220635537;2;Autobuss;RENAULT;MASTER;2015;1;Vadītājs;49;V;Nē;bez miesas bojājumiem
220635567;1;Kravas;VOLVO;FH;2018;1;Vadītājs;57;V;Nē;bez miesas bojājumiem
220635567;2;Piekabe;SCHMITZ;SKO;2011;2;;;;Nē;
220635602;1;Vieglā;TOYOTA;COROLLA VERSO;2006;1;Vadītājs;50;V;Nē;bez miesas bojājumiem
220635602;2;Vieglā;TOYOTA;C-HR;2018;2;Vadītājs;26;S;Nē;bez miesas bojājumiem
220635611;1;Vieglā;CHEVROLET;AVEO;2005;1;Vadītājs;24;V;Nē;bez miesas bojājumiem
220635711;1;Vieglā;SUZUKI;GRAND VITARA;2004;1;Vadītājs;58;V;Nē;viegli miesas bojājumi
220635750;1;Vieglā;LAND ROVER;DISCOVERY SPORT;2019;1;Vadītājs;32;V;Nē;bez miesas bojājumiem
220635750;2;Vieglā;VW;PASSAT;2016;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220635766;1;Kravas;PEUGEOT;BIPPER;2014;1;Vadītājs;38;V;Nē;bez miesas bojājumiem
220635766;2;Velosipēds;;;;2;Velosipēda vadītājs;25;S;Nē;viegli miesas bojājumi
220635938;1;Nedefinēts;;;;1;Vadītājs;;V;Nē;bez miesas bojājumiem
220635968;1;Vieglā;TOYOTA;AYGO;2008;1;Vadītājs;19;V;Nē;bez miesas bojājumiem
220635968;2;Nedefinēts;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220636060;1;Vieglā;BMW;525;2008;1;Vadītājs;44;V;Nē;bez miesas bojājumiem
220636060;2;Nedefinēts;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220636069;1;Vieglā;VW;GOLF;1997;1;Vadītājs;27;V;Nē;bez miesas bojājumiem
220636069;2;Vieglā;AUDI;A4;2004;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220636135;1;Vieglā;BMW;325;1992;2;Vadītājs;20;V;Nē;bez miesas bojājumiem
220636135;2;Vieglā;OPEL;MOKKA;2016;1;Vadītājs;64;V;Nē;bez miesas bojājumiem
220636284;1;Vieglā;TOYOTA;C-HR;2019;2;Vadītājs;20;S;Nē;bez miesas bojājumiem
220636284;2;Vieglā;BMW;X5;2004;1;Vadītājs;19;V;Nē;bez miesas bojājumiem
220636335;1;Vieglā;ŠKODA;OCTAVIA;2011;1;Vadītājs;42;V;Nē;bez miesas bojājumiem
220636335;2;Vieglā;OPEL;ASTRA CARAVAN;2002;2;Vadītājs;50;S;Nē;bez miesas bojājumiem
220636345;1;Pārvietošanās līdzeklis ar elektromotoru;;;;1;Citi;28;V;Nē;viegli miesas bojājumi
220636345;2;Nedefinēts;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220636389;1;Vieglā;BMW;320;2012;1;Vadītājs;50;V;Nē;bez miesas bojājumiem
220636389;2;Motocikls;KAWASAKI;W800;2014;2;Vadītājs;41;V;Nē;bez miesas bojājumiem
220636423;1;Kravas;VW;TRANSPORTER;1995;2;Vadītājs;45;V;Nē;bez miesas bojājumiem
220636423;;;;;;1;Gājējs;57;V;Jā;viegli miesas bojājumi
220636435;1;Vieglā;LEXUS;RX 400H;2006;2;Vadītājs;33;V;Nē;bez miesas bojājumiem
220636435;2;Motocikls;HONDA;CMX500A;2019;1;Vadītājs;38;V;Nē;viegli miesas bojājumi
220636458;1;Vieglā;BMW;220D XDRIVE GRAN TOU;2017;2;Vadītājs;44;V;Nē;bez miesas bojājumiem
220636458;2;Velosipēds;;;;1;Velosipēda vadītājs;58;V;Nē;bez miesas bojājumiem
220636465;1;Vieglā;VW;PASSAT VARIANT;2004;1;Vadītājs;72;V;Nē;bez miesas bojājumiem
220636465;2;Vieglā;VOLVO;XC90;2006;2;Vadītājs;59;V;Nē;bez miesas bojājumiem
220636506;1;Vieglā;VW;GOLF;2000;1;Vadītājs;23;S;Nē;bez miesas bojājumiem
220636531;1;Vieglā;;;;1;Vadītājs;;;Nē;bez miesas bojājumiem
220636574;1;Motocikls;KAWASAKI;Z 750;2004;2;Vadītājs;40;V;Nē;bez miesas bojājumiem
220636574;2;Vieglā;NISSAN;X TRAIL;2007;1;Vadītājs;56;V;Nē;bez miesas bojājumiem
220636578;1;Vieglā;AUDI;A4 AVANT;2000;1;Vadītājs;53;V;Nē;bez miesas bojājumiem
220636578;2;Vieglā;VW;SHARAN;1998;2;Vadītājs;60;V;Nē;bez miesas bojājumiem
220636579;1;Vieglā;VOLVO;XC60;2010;1;Vadītājs;49;V;Nē;bez miesas bojājumiem
220636579;2;Pārvietošanās līdzeklis ar elektromotoru;;;;2;Citi;;V;Nē;viegli miesas bojājumi
220636592;1;Kravas;VW;TRANSPORTER;1998;2;Vadītājs;35;V;Nē;bez miesas bojājumiem
220636592;1;Kravas;VW;TRANSPORTER;1998;3;Pasažieris;6;S;Nē;viegli miesas bojājumi
220636592;1;Kravas;VW;TRANSPORTER;1998;4;Pasažieris;34;S;Nē;viegli miesas bojājumi
220636592;2;Vieglā;VW;CADDY LIFE;2007;1;Vadītājs;48;V;Jā;bez miesas bojājumiem
220636599;1;Vieglā;SEAT;ATECA;2017;1;Vadītājs;61;V;Nē;bez miesas bojājumiem
220636653;1;Vieglā;VOLVO;V40;2012;1;Vadītājs;46;V;Nē;bez miesas bojājumiem
220636653;2;Vieglā;BMW;525;2005;2;Vadītājs;19;S;Nē;bez miesas bojājumiem
220636696;1;Vieglā;VW;TOUAREG;2011;1;Vadītājs;33;V;Nē;bez miesas bojājumiem
220636712;1;Vieglā;AUDI;A4;1996;2;Vadītājs;20;V;Nē;bez miesas bojājumiem
220636712;2;Vieglā;AUDI;80;1992;1;Vadītājs;33;V;Nē;bez miesas bojājumiem
220636811;1;Kravas;RENAULT;MIDLUM 220.12;2005;1;Vadītājs;64;V;Nē;bez miesas bojājumiem
220636814;1;Vieglā;VOLVO;V70;2002;1;Vadītājs;69;V;Nē;bez miesas bojājumiem
220636814;2;Velosipēds;;;;2;Velosipēda vadītājs;10;V;Nē;viegli miesas bojājumi
220637057;1;Vieglā;HYUNDAI;KONA;2018;1;Vadītājs;83;V;Nē;bez miesas bojājumiem
220637057;2;Vieglā;VW;TRANSPORTER;2010;2;Vadītājs;;;Nē;bez miesas bojājumiem
220637174;1;Vieglā;ŠKODA;FABIA;2019;2;Vadītājs;60;S;Nē;bez miesas bojājumiem
220637174;2;Vieglā;VOLVO;V70;2006;3;Vadītājs;25;S;Nē;bez miesas bojājumiem
220637174;3;Vieglā;VW;PASSAT;2009;1;Vadītājs;40;V;Nē;bez miesas bojājumiem
220637419;1;Vieglā;FORD;MONDEO;2010;1;Vadītājs;52;V;Nē;bez miesas bojājumiem
220637419;2;Vieglā;;;;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220637447;1;Vieglā;OPEL;ZAFIRA;2005;1;Vadītājs;71;V;Nē;viegli miesas bojājumi
220637694;1;Velosipēds;;;;1;Velosipēda vadītājs;57;S;Nē;viegli miesas bojājumi
220637694;2;Velosipēds;;;;2;Velosipēda vadītājs;;V;Nē;bez miesas bojājumiem
220637735;1;Kravas;VW;TRANSPORTER;2010;1;Vadītājs;43;V;Nē;bez miesas bojājumiem
220637735;2;Vieglā;MERCEDES BENZ;S600;1995;2;Vadītājs;34;V;Nē;bez miesas bojājumiem
220637765;1;Vieglā;VOLVO;V70;2004;2;Vadītājs;;V;Nē;bez miesas bojājumiem
220637765;2;Vieglā;VW;PASSAT;2005;1;Vadītājs;32;S;Nē;bez miesas bojājumiem
220637788;1;Vieglā;CITROEN;C5;2012;1;Vadītājs;68;V;Nē;bez miesas bojājumiem
220637788;2;Vieglā;ŠKODA;KAMIQ;2020;7;Pasažieris;15;V;Nē;viegli miesas bojājumi
220637788;2;Vieglā;ŠKODA;KAMIQ;2020;3;Vadītājs;52;V;Nē;viegli miesas bojājumi
220637788;2;Vieglā;ŠKODA;KAMIQ;2020;4;Pasažieris;46;S;Nē;viegli miesas bojājumi
220637788;2;Vieglā;ŠKODA;KAMIQ;2020;6;Pasažieris;14;V;Nē;viegli miesas bojājumi
220637788;3;Vieglā;RENAULT;LAGUNA;2008;5;Vadītājs;29;V;Nē;bez miesas bojājumiem
220637788;4;Vieglā;FIAT;FIORINO;2014;2;Vadītājs;49;V;Nē;bez miesas bojājumiem
220637799;1;Vieglā;BMW;525;2001;1;Vadītājs;19;S;Nē;bez miesas bojājumiem
220637852;1;Vieglā;VW;GOLF;2018;1;Vadītājs;33;V;Nē;bez miesas bojājumiem
220637852;2;Pārvietošanās līdzeklis ar elektromotoru;;;;2;Citi;26;V;Nē;viegli miesas bojājumi
220637935;1;Kravas;MERCEDES BENZ;SPRINTER 314;1997;2;Vadītājs;22;V;Nē;bez miesas bojājumiem
220637935;2;Kravas vilcējs;MAN;TGX;2013;1;Vadītājs;47;S;Nē;bez miesas bojājumiem
220637935;2;Kravas vilcējs;MAN;;2013;1;Vadītājs;47;S;Nē;bez miesas bojājumiem
220637935;3;Piekabe;KAESSBOHRER;;2017;3;;;;Nē;
220638048;1;Vieglā;OPEL;MOVANO AUTO-FORM;2016;1;Vadītājs;36;S;Nē;bez miesas bojājumiem
220638048;2;Vieglā;OPEL;ZAFIRA;2005;2;Vadītājs;65;V;Nē;bez miesas bojājumiem
220638068;1;Vieglā;TOYOTA;COROLLA;2020;1;Vadītājs;27;S;Nē;bez miesas bojājumiem
